Id,Url,URL_Length,Having_AT,is_IP,Alexa_Rank,No_of_SubDomain,Prefix_Suffix,url_anchor,Links_in_Tags,URL_Redirect,SSL_FinalState,Sfh,Mailto,Links_pointing,Domain_Age,Domain_Registration_Age,Phishy
5726481,https://www.imotrustarad.ro/custome-ID/,39,No,No,2147483647,1,No,-1,33,TRUE,0,0,1,1,0,0,Yes
5726437,https://ctt.ec/XUT6y+,21,No,No,2147483647,1,No,76,100,TRUE,0,1,1,-1,-1,-1,Yes
5726438,https://clicktotweet.com/XUT6y+,31,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,-1,3581,70,Yes
5726439,https://ctt.ec/y9sT3+,21,No,No,2147483647,1,No,-1,-1,TRUE,0,-1,-1,-1,-1,-1,Yes
5726383,http://socialmedia-insights.bloemlight.com/XcmVkjaXBpZWj50X2lkPTmM2NjkzpyMzMyaOCZjYW1wIYWClnbl9ydW5faWQ9MTM2bMTU1OCZhY3Rpb249Y2xpY2smdXJsPWh0dHBzOi8vdHJhaW5pbmcua25vd2JlNC5jb20vcGFnZXMvNmVkMzMxM2NhNTA0,201,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,1877,1409,Yes
5726358,https://qr.net/ZvtjN2,21,No,No,2147483647,1,No,-1,45,TRUE,0,0,1,1,7424,244,Yes
5726357,http://qr.net/ZvtjN2,20,No,No,2147483647,1,No,100,45,TRUE,-1,0,1,1,7421,247,Yes
5726203,https://chaseac.blogspot.com/,29,No,No,2147483647,1,No,100,0,TRUE,0,1,1,-1,6780,158,Yes
5726199,http://rallybit.com/clicks/?cid=22417&pub=200825&sid1=sbbr_rz5b4e472ce8c45&sid2=ybrz|p2WwM2kiLzSf|frlwc|00u3a|3a57dje|27069|00mdr13zje|F|L2SmnS91p18jZD==|Unknown|heqsbh&sid3=p3yvAJV0MGD3ZzAyBTZ5LI92oS9lMKOfrKMfK3W6AD==,218,No,No,2147483647,1,No,-1,0,TRUE,-1,1,1,-1,462,267,Yes
5726184,https://limasierraranch.com/u/att/index.html,44,No,No,2147483647,1,No,-1,100,TRUE,0,0,1,-1,3300,351,Yes
5726155,https://18703ea2-05a9-4558-98da-27ad249c33ac.htmlpasta.com/eBayISAPI.dll?SignIn&ru=https%3A%2F%2Fwww.ebay.de%2F,111,No,No,2147483647,1,No,-1,0,TRUE,0,1,1,-1,832,262,Yes
5726091,https://pay.travelgenio.com/TGRedirect.aspx?CobrandedID=212&Pasarela=Sabadell3DSPlus&ReferenceID=11113671&Amount=2364.26&Lang=fr&Country=FR&Currency=EUR&CurrencyRate=1&LinkReference=17254544&Checksum=8af17f9d69,210,No,No,2147483647,1,No,0,50,TRUE,0,0,1,0,3489,1258,Yes
5725965,http://smplewilld.com/r/cce5d5ed-f68e-4513-ad46-ce53494e3a14//169_104.232.39.119_49_34.237.113.113/0000000_1179015_127/,119,No,No,2147483647,1,No,100,100,TRUE,-1,1,1,-1,291,73,Yes
5725869,http://messaging-security.comano.us/XcmVpjaXBpZWS50X2lkPThM2NzMxSxOTM2tNCZjYW1wqYWflnbl9ydW5faWQ9MTM2tNDkzMCZhY3Rpb249b3Blbg==,126,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,1912,277,Yes
5725868,https://sites.google.com/site/confirmsecurepages/,49,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,1,7831,568,Yes
5725826,https://onlinemarketingkl.com/cd/,33,No,No,2147483647,1,No,0,-1,TRUE,0,-1,-1,-1,267,97,Yes
5725800,http://stud-online.pp.ua/vk1/,29,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,0,0,Yes
5725786,https://sites.google.com/site/apsverifiscures/,46,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,1,7831,568,Yes
5725768,https://sites.google.com/site/apsverifiprotections/,51,No,No,2147483647,1,No,0,100,TRUE,0,1,1,1,7831,568,Yes
5725737,https://sites.google.com/site/comfir404fb/,42,No,No,2147483647,1,No,0,100,TRUE,0,1,1,1,7831,568,Yes
5725719,https://getmyeth.top,20,No,No,2147483647,1,No,0,10,TRUE,0,1,1,1,221,143,Yes
5725709,http://ether-bonus.net,22,No,No,2147483647,1,Yes,100,0,TRUE,-1,0,1,-1,227,137,Yes
5725704,http://ethpays99.top,20,No,No,2147483647,1,No,0,13,TRUE,-1,1,1,1,225,139,Yes
5725637,https://www.questionpro.com/a/TakeSurvey?tt=zCt5JSzZF%2BA%3D,60,No,No,2147483647,1,No,100,53,TRUE,0,0,1,1,6812,126,Yes
5725635,http://kazps.com/.well-known/pki-validation/xt_logout.php?glad=vxu10uv0kr51wn,77,No,No,2147483647,1,No,60,100,TRUE,-1,1,1,-1,1900,290,Yes
5725626,http://www.topicmonster.com/survey/jn50kza/source=TAZA-tm27aa5/subid=13625j-za22m-mb&subid2=shane.wade%40bawsouthafrica.co.za,125,No,No,2147483647,1,No,-1,-1,TRUE,-1,-1,-1,-1,3595,56,Yes
5725620,http://golfjournal.co.kr/chin/GenPForali/database/index.php,59,No,No,2147483647,1,No,-1,-1,TRUE,-1,-1,-1,-1,1942,248,Yes
5725401,https://sites.google.com/view/recoverypolice,44,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,1,7831,568,Yes
5725361,https://sites.google.com/site/aprecopages/,42,No,No,2147483647,1,No,0,100,TRUE,0,1,1,1,7831,568,Yes
5725271,https://verifikasiakhun.wixsite.com/mysite,42,No,No,2147483647,1,No,0,20,TRUE,-1,1,1,1,2481,805,Yes
5725263,https://skypefacebook.wixsite.com/mysiteskypefacebook,53,No,No,2147483647,1,No,100,20,TRUE,-1,1,1,0,2481,805,Yes
5725235,http://etoroglobal.com/,23,No,No,2147483647,1,No,50,0,TRUE,-1,0,1,1,228,502,Yes
5725173,http://www.lanajafactory.com/auto-install.php,45,No,No,2147483647,1,No,100,100,TRUE,-1,1,1,-1,2543,12,Yes
5725139,https://sites.google.com/site/securitpageprivas/,48,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,1,7831,568,Yes
5725109,https://sites.google.com/site/0125gmo34pro/,43,No,No,2147483647,1,No,0,100,TRUE,0,1,1,1,7831,568,Yes
5725002,http://leptit-m.com/mind/,25,No,No,2147483647,1,Yes,0,0,TRUE,-1,1,1,-1,2240,315,Yes
5724970,http://yejdgtzbd.3gp.fr/,24,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,1,5212,58,Yes
5724927,https://jasonesposito.com/?,27,No,No,2147483647,1,No,66,83,TRUE,0,1,1,1,2924,362,Yes
5724875,http://azenka.com.br/naza/wp-content/uploads/2018/01/scotiabank.com.htm,71,No,No,2147483647,1,No,23,100,TRUE,-1,1,1,-1,-1,-1,Yes
5724826,http://itservicedesk.goshly.com/Preview/Outlook---Change-Password.aspx,70,No,No,2147483647,1,No,-1,0,TRUE,-1,0,1,-1,2609,312,Yes
5724807,https://www.gilmantonnh.org/rows39/myfolders/items/,51,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,-1,5338,505,Yes
5724782,https://1drv.ms/xs/s!AptTc43X10aBbD4x2IXZFWtqzI0?wdFormId=,58,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,0,2004,186,Yes
5724772,https://1drv.ms/xs/s!AgBRy5pY2O43e_xnczbwwu58qIQ?wdFormId=,58,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,0,2004,186,Yes
5724773,https://1drv.ms/xs/s!AgBRy5pY2O43edjPTTOSkFVWPwg,48,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,0,2004,186,Yes
5724765,https://1drv.ms/xs/s!AgBRy5pY2O43edjPTTOSkFVWPwg?wdFormId=,58,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,0,2004,186,Yes
5724764,https://1drv.ms/xs/s!AptTc43X10aBbD4x2IXZFWtqzI0?wdFormId={4B9604CF-DD91-4D44-A9DA-81E495CC4DD8},96,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,0,2004,186,Yes
5724749,https://1drv.ms/xs/s!AgBRy5pY2O43edjPTTOSkFVWPwg?wdFormId={6C6F57D5-2BC6-45CB-830A-2FA1327B7DE0},96,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,0,0,0,Yes
5724743,https://1drv.ms/xs/s!AgBRy5pY2O43e_xnczbwwu58qIQ,48,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,0,0,0,Yes
5724740,http://www.danielfaure.fr/,26,No,No,2147483647,1,No,-1,89,TRUE,-1,1,1,1,3356,295,Yes
5724741,http://www.catherine-eveillard.fr/,34,No,No,2147483647,1,Yes,0,82,TRUE,-1,1,1,1,1827,363,Yes
5724722,http://eth55.ethpays99.top/index.php,36,No,No,2147483647,1,No,10,100,TRUE,-1,1,1,0,225,139,Yes
5724716,http://eth3.etherpayments.top/payment.php,41,No,No,2147483647,1,No,100,10,TRUE,-1,1,1,1,-1,-1,Yes
5724712,http://eth3.etherpayments.top/claim2.php,40,No,No,2147483647,1,No,100,0,TRUE,-1,1,1,1,-1,-1,Yes
5724711,http://ethers33.etherget22.zone/payment.php,43,No,No,2147483647,1,No,100,13,TRUE,-1,1,1,1,266,98,Yes
5724710,http://ethers33.etherget22.zone/claim4.php,42,No,No,2147483647,1,No,100,0,TRUE,-1,1,1,1,266,98,Yes
5724709,http://ethers33.etherget22.zone/claim2.php,42,No,No,2147483647,1,No,100,0,TRUE,-1,1,1,1,266,98,Yes
5724702,http://fgoogle.dk,17,No,No,2147483647,1,No,100,0,TRUE,-1,1,1,-1,2318,249,Yes
5724455,https://sites.google.com/view/securehelpservice,47,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,1,7831,568,Yes
5724370,http://host1693205.hostland.pro/,32,No,No,2147483647,1,No,0,100,TRUE,-1,1,1,1,2990,296,Yes
5724352,http://www.downloadsquad.com/2009/11/26/seven-mininova-and-pirate-bay-alternatives-to-fend-off-p2p-withdrawal/,110,No,No,2147483647,1,No,88,100,TRUE,-1,0,1,1,5084,759,Yes
5724257,http://smplewilld.com/r/4f27d391-6659-452f-8114-dede2fc07b2a//169_136.243.122.165_49_34.237.113.113/0000000_1160428_2618/,121,No,No,2147483647,1,No,100,100,TRUE,-1,1,1,-1,291,73,Yes
5724254,http://smplewilld.com/r/4f27d391-6659-452f-8114-dede2fc07b2a//176_217.182.230.45_49_34.237.113.113/0000000_1173323_127/,119,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,291,73,Yes
5724233,https://sites.google.com/site/eror404secure/,44,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,1,7831,568,Yes
5724214,https://cityofdelraybeach-my.sharepoint.com/:b:/g/personal/dobson_mydelraybeach_com/EbIbl5z3qSBOnek1E4JLMSIBhPk0xhY2CwOUVua_1Dkhkw?e=WVqp7V,139,No,No,2147483647,1,No,0,100,TRUE,0,0,1,0,7502,166,Yes
5724192,https://sites.google.com/site/cccuuhfg3/BOL_VENC_AGOSTO.rar?attredirects=0&amp;d=1,82,No,No,2147483647,1,No,100,100,TRUE,0,1,1,-1,7831,568,Yes
5724193,https://b05079d3-a-62cb3a1a-s-sites.googlegroups.com/site/cccuuhfg3/BOL_VENC_AGOSTO.rar?amp%3Bd=1&attachauth=ANoY7coaz6MU9V4v65a8pYcCXkCsH-SYkbyyhooOh-Z1VtC7OLtW623DgDLRgrlDVW-UKqJJvK6PVjjaHP7w7zWQ2xhgsSdmETjNJQd9_yG7rkswsa2f_MsDXKcgLz7fxD8sGZlJbZmVJpIHcoiTYRTT_qW9oYiVAWCL1LfZRN18657gT60JUQw8D8ZmsUbytKJOhPk4r5DJpzfKBc8N6Erdn6IUj2wOmw%3D%3D&attredirects=0,356,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,-1,6569,369,Yes
5723885,http://bb-site.mobi,19,No,No,2147483647,1,Yes,-1,100,TRUE,-1,1,1,-1,238,126,Yes
5723877,https://1drv.ms/xs/s!AptTc43X10aBbD4x2IXZFWtqzI0?,49,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,0,0,0,Yes
5723873,https://1drv.ms/xs/s!Am3AFcaoKvctaZ83dnLoLcNHsus?wdFormId={082CDB05-F3FA-4EBB-9EB2-1215EE67CD57},96,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,0,0,0,Yes
5723838,http://ocntoken.com/airdrop.php,31,No,No,2147483647,1,No,-1,-1,TRUE,-1,-1,-1,-1,277,87,Yes
5723819,https://www.andres-grafik.de/resources/javascripts/redbn.php,60,No,No,2147483647,1,Yes,-1,100,TRUE,0,1,1,-1,-1,-1,Yes
5723737,https://giveusethereum.com/,27,No,No,2147483647,1,No,-1,57,TRUE,0,1,1,1,226,138,Yes
5723736,https://giveusether.com/,24,No,No,2147483647,1,No,100,57,TRUE,0,1,1,1,226,138,Yes
5723735,https://givefreecoin.com/,25,No,No,2147483647,1,No,100,57,TRUE,0,1,1,1,226,138,Yes
5723734,https://ether4free.com/,23,No,No,2147483647,1,No,100,57,TRUE,0,1,1,1,226,138,Yes
5723635,http://mudar-cor-e-tema-do-facebook.blogspot.com/p/baixar-agora.html,68,No,No,2147483647,1,No,100,33,TRUE,-1,1,1,1,6780,158,Yes
5723467,https://sites.google.com/site/helpacc0ount2018/?platform=hootsuite,66,No,No,2147483647,1,No,58,100,TRUE,0,1,1,1,7831,568,Yes
5723457,http://ethpays99.top/,21,No,No,2147483647,1,No,0,13,TRUE,-1,1,1,1,225,139,Yes
5723376,https://go.net-dk88.stream/ta3/2Dw-3Xz/menu-spr-c2-rfc.html?region=Virginia&amp;td=dkseoul.com&amp;cep=hkM0zkwd7pSbLvJI8S4LbFUthIgM0K37gZaLJjJwTt85BK78b4tu9z2B7PfE7S1qH6XrJ3YL6hmoij3tpm11Z6CdamVDHiHFh1ZYKwiQY7iYaSLk-N2_L8n7kspHC9taeOwzK1xhE8q5NcF8W8HIkxmsLuvRenQLfyRdDJR0sAhBO9GWbJt0Jj5JexwXRB8h7umaFzzfwSRcw9xLVCpStuYohDqGjuL2U5UnteLJXfZu30ay4hePRPqiGD-UHkB-CHl2acZ0JiY7KCX_3X-dk4zDQIcJQCedCPI2Vp-QLInyYCPrFn4tNYDhlBzsfeu3D788Ei4HACEnqFm7CsoBKEcibe56PymguYVO2WmeXD4&amp;2=114424626&amp;3=&amp;4=US&amp;5=US%20Main%20Wifi%20Domain%20iOS%20-%206.1*6&amp;6=Tablet&amp;7=iOS%2010%20(iPad)&amp;8=Mobile%20Safari&amp;9=UNKNOWN&amp;1=114424626064844322505#,650,No,No,2147483647,1,Yes,100,100,TRUE,-1,1,1,0,298,66,Yes
5723375,https://go.net-dk88.stream/ta3/2Dw-3Xz/menu-spr-c2-rfc.html?region=Virginia&amp;td=dkseoul.com&amp;cep=hkM0zkwd7pSbLvJI8S4LbFUthIgM0K37gZaLJjJwTt85BK78b4tu9z2B7PfE7S1qH6XrJ3YL6hmoij3tpm11Z6CdamVDHiHFh1ZYKwiQY7iYaSLk-N2_L8n7kspHC9taeOwzK1xhE8q5NcF8W8HIkxmsLuvRenQLfyRdDJR0sAhBO9GWbJt0Jj5JexwXRB8h7umaFzzfwSRcw9xLVCpStuYohDqGjuL2U5UnteLJXfZu30ay4hePRPqiGD-UHkB-CHl2acZ0JiY7KCX_3X-dk4zDQIcJQCedCPI2Vp-QLInyYCPrFn4tNYDhlBzsfeu3D788Ei4HACEnqFm7CsoBKEcibe56PymguYVO2WmeXD4&amp;2=114424626&amp;3=&amp;4=US&amp;5=US%20Main%20Wifi%20Domain%20iOS%20-%206.1*6&amp;6=Tablet&amp;7=iOS%2010%20(iPad)&amp;8=Mobile%20Safari&amp;9=UNKNOWN&amp;1=114424626064844322505,649,No,No,2147483647,1,Yes,100,100,TRUE,-1,1,1,0,298,66,Yes
5723373,https://discovercoastalvacations.com/NottinghamForestt/,55,No,No,2147483647,1,No,100,0,TRUE,0,0,1,1,4407,340,Yes
5723239,http://quatruykich24h.com/Root/sso/index.php,44,No,No,2147483647,1,No,100,100,TRUE,-1,1,1,-1,227,137,Yes
5723238,http://quatruykich24h.com/,26,No,No,2147483647,1,No,-1,33,TRUE,-1,1,1,1,227,137,Yes
5723157,https://tutuappdownloadapk.com/,31,No,No,2147483647,1,No,100,63,TRUE,0,1,1,1,411,318,Yes
5723122,https://sites.google.com/site/986sdgtpprotects/,47,No,No,2147483647,1,No,31,100,TRUE,0,1,1,1,7831,568,Yes
5722923,http://ozamoney.bid/support.php,31,No,No,2147483647,1,No,0,100,TRUE,-1,1,1,1,0,0,Yes
5722899,http://maaknitting.com/html/nsw/data/,37,No,No,2147483647,1,No,100,85,TRUE,-1,1,1,1,782,312,Yes
5722862,http://www.prettypleasedel.secondgeeks.com/Scripts/index.php,60,No,No,2147483647,2,No,100,100,TRUE,-1,0,1,-1,3794,222,Yes
5722510,http://warranty.dune.es/wait-process-secure.php,47,No,No,2147483647,1,No,-1,88,TRUE,-1,1,1,1,0,0,Yes
5722301,http://gv-arquitectos.com/themes/seven/wait.php,47,No,No,2147483647,1,Yes,18,100,TRUE,-1,1,1,-1,2109,447,Yes
5722129,http://correo.flexiplasttbt.com/eonapps/ft/wm/page/compose,58,No,No,2147483647,1,No,-1,-1,TRUE,-1,-1,-1,-1,3894,122,Yes
5722132,http://correo.flexiplasttbt.com/email/scripts/invalidSession.pl,63,No,No,2147483647,1,No,-1,-1,TRUE,-1,-1,-1,-1,3894,122,Yes
5722041,http://www.payfull.com.mx/plugins/editors-xtd/pagebreak/62c276488da2ad3652cb38ad08bdbedbZGM3MTM1MmNjYzU2OWI3ZjBhM2ZhZTNmMTZkODMwZDM=/myaccount/websc_login/?country.x=&locale.x=en_,179,No,No,2147483647,1,No,-1,-1,TRUE,-1,-1,-1,-1,-1,-1,Yes
5722006,http://nortoncom.org,20,No,No,2147483647,1,No,-1,40,TRUE,-1,1,1,1,-1,-1,Yes
5721989,https://href.li/?https://www.paypal.com/webapps/mpp/paypal-safety-and-security,78,No,No,2147483647,1,No,100,100,TRUE,0,1,1,0,-1,-1,Yes
5721955,http://villanepaul.tripod.com/Apple-Swizeland-daten/index/index.htm,67,No,No,2147483647,1,No,100,83,TRUE,-1,0,1,0,8913,582,Yes
5721946,https://kodkodenterprises-my.sharepoint.com/personal/steve_kodkodllc_com/_layouts/15/Authenticate.aspx,102,No,No,2147483647,1,No,100,100,TRUE,0,1,1,-1,7502,166,Yes
5721927,https://elon-fun.blogspot.com/,30,No,No,2147483647,1,No,-1,44,TRUE,0,1,1,1,6780,158,Yes
5721916,https://officialmcafee.github.io/,33,No,No,2147483647,1,No,50,81,TRUE,1,1,1,1,2177,744,Yes
5721906,http://hydrogen-raindrop.bitballoon.com/,40,No,No,2147483647,1,No,100,0,TRUE,-1,1,1,-1,2067,123,Yes
5721898,http://awazel.000webhostapp.com/verify/verify/index.html,56,No,No,2147483647,1,No,-1,0,TRUE,-1,1,1,1,1018,1172,Yes
5721883,http://picabela.pl/canada/help/6430ce73a8f1fab54adf5efc91236c71/Up-dating.php,77,No,No,2147483647,1,No,100,81,TRUE,-1,1,1,1,1198,262,Yes
5721881,https://sites.google.com/view/recoveryprotechelp,48,No,No,2147483647,1,No,43,100,TRUE,0,1,1,1,7831,568,Yes
5721842,http://www.dniimf.ru/,21,No,No,2147483647,1,No,0,68,TRUE,-1,0,1,1,5631,213,Yes
5721836,http://femri.ru/modules/home0998c/acc,37,No,No,2147483647,1,No,97,66,TRUE,-1,0,1,1,5632,212,Yes
5721685,http://www.dgdahrm.com/awq/?a992d6def94ebbfef69488c841923366,60,No,No,2147483647,1,No,100,0,TRUE,-1,1,1,-1,1084,376,Yes
5721651,https://twitter.com/lomypenutoxy/status/1017517999299923968,59,No,No,2147483647,1,No,-1,86,TRUE,1,1,1,1,6972,332,Yes
5721642,http://simavaran.com/Msc.php,28,No,No,2147483647,1,No,85,100,TRUE,-1,1,1,-1,613,116,Yes
5721584,http://www.elementaryschool.in/referral.php?bad=1ytz00c5tgks0wbe,64,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,1783,42,Yes
5721521,http://vk0anketa.s16.wh1.su/,28,No,No,2147483647,2,No,-1,100,TRUE,-1,1,1,0,1664,161,Yes
5721465,https://sites.google.com/site/recoveryhelpcentre12072018/,57,No,No,2147483647,1,No,0,100,TRUE,0,1,1,1,7831,568,Yes
5721407,https://twitter.com/ethland1_/status/1016319084705837057,56,No,No,2147483647,1,No,0,85,TRUE,1,1,1,1,6972,332,Yes
5721360,https://elon-fun.blogspot.com/2018/07/official-btc-eth-giveaway.html?dfp=45,75,No,No,2147483647,1,No,84,50,TRUE,0,1,1,1,6780,158,Yes
5721248,http://www.ethpaperwallet.net,29,No,No,2147483647,1,No,50,53,TRUE,-1,0,1,1,427,302,Yes
5721154,https://secure.pointspay.com/checkout/user/track?s=Vh3UXeJGezk4&amp;r=rex&amp;ru=http://www.przemyslskalny.pl/css/backup/Net/,125,No,No,2147483647,1,No,100,0,TRUE,0,1,1,-1,3619,32,Yes
5721149,https://www.myetheruimwallet.com/,33,No,No,2147483647,1,No,-1,-1,TRUE,-1,-1,-1,-1,396,333,Yes
5721082,http://www.insubriamed.it/modules/mod_ariimageslidersa/o_defeatism_indomitability.html,86,No,No,2147483647,1,No,-1,48,TRUE,-1,0,1,1,693,35,Yes
5721077,http://www.inceptumcorp.com/.well-known/pki-validation/a_maldonite_spongiopilin.html,84,No,No,2147483647,1,No,72,100,TRUE,-1,1,1,-1,1041,419,Yes
5721071,https://sieuthiweb.net/wp-content/uploads/2018/03/h_antrotympanitis_catastrophal.html,85,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,-1,348,747,Yes
5721070,http://www.sieuthiweb.net/wp-content/uploads/2018/03/h_antrotympanitis_catastrophal.html,88,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,348,747,Yes
5721061,http://www.homoky.com/phpmyadmin/libraries/plugins/import/upload/m_forweend_cetonian.html,89,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,836,258,Yes
5721060,https://iury.one/formulier/,27,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,-1,226,138,Yes
5721059,https://1drv.ms/xs/s!AgBRy5pY2O43b5pyZ8KeVe_6dqk?wdFormId=,58,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,0,2004,186,Yes
5721013,http://quatruykich24h.com,25,No,No,2147483647,1,No,-1,33,TRUE,-1,1,1,1,227,137,Yes
5720886,https://href.li/?https://www.paypal.com/US/webapps/mpp/paypal-safety-and-security,81,No,No,2147483647,1,No,100,100,TRUE,0,1,1,0,-1,-1,Yes
5720860,https://sites.google.com/site/apsnotifepages/,45,No,No,2147483647,1,No,100,100,TRUE,0,1,1,1,7831,568,Yes
5720836,http://www.distribuidorasanluis.com.ec/xmlrpc/,46,No,No,2147483647,1,No,0,100,TRUE,-1,1,1,-1,-1,-1,Yes
5720834,http://www.distribuidorasanluis.com.ec/xmlrpc,45,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,-1,-1,Yes
5720727,https://www.imotrustarad.ro/pdate/myaccount/index.php,53,No,No,2147483647,1,No,-1,33,TRUE,0,0,1,1,0,0,Yes
5720720,https://www.imotrustarad.ro/pdate/,34,No,No,2147483647,1,No,76,33,TRUE,0,0,1,1,0,0,Yes
5720714,http://forkdeltas.net,21,No,No,2147483647,1,No,76,-1,TRUE,-1,-1,-1,-1,246,118,Yes
5720630,https://href.li/?https://shop-demure.com,40,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,0,-1,-1,Yes
5720523,http://elthornesolicitors.co.uk/wp-content/uploads/2018/login/multiplus-2018.jpg/,81,No,No,2147483647,1,No,100,75,TRUE,-1,-1,1,0,3968,414,Yes
5720478,http://l4ho1.bemobpath.com/?redirectUrl=http%3A%2F%2Fwww.paypal.com-sukasuka.com,80,No,No,2147483647,1,No,100,100,TRUE,-1,1,1,-1,1191,269,Yes
5720474,https://l4ho1.bemobtrk.com/go/52df0808-444a-461b-aef2-753e8d03da0a,66,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,1230,230,Yes
5720468,https://tiny.cc/ebay-zahlung,28,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,-1,4731,1112,Yes
5720452,http://cli.re/LoJ1Nm,20,No,No,2147483647,1,No,-1,70,TRUE,-1,1,1,1,0,353,Yes
5720440,https://sites.google.com/site/d5stersecured/,44,No,No,2147483647,1,No,43,100,TRUE,0,1,1,1,7831,568,Yes
5720372,http://www.syenit.sk/l_knighthead_dreamfulness.html,51,No,No,2147483647,1,No,0,100,TRUE,-1,1,1,-1,-1,-1,Yes
5720363,http://check-ethpayments.kissr.com/,35,No,No,2147483647,1,No,-1,84,TRUE,-1,1,1,1,2848,439,Yes
5720360,https://www.torontoautismservices.ca/wp-content/plugins/js_composer/assets/less/params/v_photogastroscope_ramule.html,117,No,No,2147483647,1,No,100,100,TRUE,0,1,1,-1,716,379,Yes
5720358,http://www.torontoautismservices.ca/wp-content/plugins/js_composer/assets/less/params/v_photogastroscope_ramule.html,116,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,716,379,Yes
5720354,http://www.lecafedesamis.com/loges/W_caulinary_elegit.html,58,No,No,2147483647,1,No,-1,33,TRUE,-1,1,1,1,5761,82,Yes
5720341,http://www.europe-asia-documentary.com/wp-content/uploads/M_unriven_worshipworth.html,85,No,No,2147483647,1,Yes,100,100,TRUE,-1,1,1,-1,3098,188,Yes
5720316,http://www.groundedbusinesscoaching.com/wp-includes/js/tinymce/plugins/textcolor/g_expensiveness_pedodontic.html,112,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,502,227,Yes
5720190,http://eth.mediumblog.top/,26,No,No,2147483647,1,No,-1,40,TRUE,-1,1,1,1,264,100,Yes
5720186,http://animatics.co.uk/blog/profile/,36,No,No,2147483647,1,No,100,100,TRUE,-1,1,1,-1,6902,402,Yes
5720183,http://etherclaims22.top/claim2.php,35,No,No,2147483647,1,No,-1,0,TRUE,-1,1,1,1,238,126,Yes
5720182,http://etherclaims22.top/claim4.php,35,No,No,2147483647,1,No,99,0,TRUE,-1,1,1,1,238,126,Yes
5720181,http://etherclaims22.top/john-eth-giveaway.php,46,No,No,2147483647,1,No,99,0,TRUE,-1,1,1,1,238,126,Yes
5720180,http://medium.ethereumfoundation.top/claim4.php,47,No,No,2147483647,1,No,99,0,TRUE,-1,1,1,1,-1,-1,Yes
5720179,http://medium.ethereumfoundation.top/claim4.php?link=The%20Ethereum%20Foundation&amp;pic=https://www.cryptocoindude.com/wp-content/uploads/2017/09/ethereum-min.png&amp;s,169,No,No,2147483647,1,No,100,0,TRUE,-1,1,1,1,-1,-1,Yes
5720172,http://mediumdotcom.top/claim4.php,34,No,No,2147483647,1,No,100,0,TRUE,-1,1,1,1,-1,-1,Yes
5720159,http://ethereum-giveaway.kissr.com/,35,No,No,2147483647,1,No,100,20,TRUE,-1,1,1,1,2848,439,Yes
5720158,http://check-ethpayments1.kissr.com/,36,No,No,2147483647,1,No,100,58,TRUE,-1,1,1,1,2848,439,Yes
5720157,https://xn--medim-9d2b.com/@eosio/eosio-dawn-3-0-reward-airdrop/,64,Yes,No,2147483647,1,Yes,100,23,TRUE,-1,1,1,1,318,46,Yes
5720156,https://xn--medim-9d2b.com/,27,No,No,2147483647,1,Yes,100,23,TRUE,-1,1,1,1,318,46,Yes
5720135,https://xn--etherelta-u05d.com/,31,No,No,2147483647,1,Yes,100,38,TRUE,-1,1,1,1,319,45,Yes
5720133,https://xn--eterelta-ou9c9h.com/,32,No,No,2147483647,1,Yes,100,41,TRUE,-1,1,1,1,325,39,Yes
5720125,http://eth-promo.kissr.com/,27,No,No,2147483647,1,No,100,45,TRUE,-1,1,1,1,2848,439,Yes
